time_sec,ECG_I,ECG_I_filtered
0.476,-47.105,66.32
0.478,-59.055,-44.545
0.48,66.34,-52.655
0.482,-48.385,66.355
0.484,-61.645,-50.945
0.486,66.275,-71.885
0.488,-52.225,66.26
0.49,-78.295,-54.785
0.492,66.23,-83.425
0.494,-54.785,66.235
0.496,-79.57,-50.945
0.498,66.24,-79.575
0.5,-57.345,66.235
0.502,-86.005,-62.465
0.504,66.215,-86.01
0.506,-57.345,66.22
0.508,-88.55,-59.905
0.51,66.215,-89.84
0.512,-59.905,66.23
0.514,-84.715,-56.065
0.516,66.23,-80.87
0.518,-61.185,66.215
0.52,-89.84,-62.465
0.522,66.22,-83.425
0.524,-57.345,66.235
0.526,-83.435,-63.745
0.528,66.21,-92.43
0.53,-71.425,66.2
0.532,-96.29,-76.545
0.534,66.135,-112.97
0.536,-91.905,66.085
0.538,-129.635,-77.825
0.54,66.025,-128.205
0.542,-20.225,86.625
0.544,-76.785,16.975
0.546,86.88,-3.725
0.548,48.975,87.275
0.55,125.74,105.3
0.552,87.76,-103.185
0.554,124.5,87.98
0.556,-95.64,27.22
0.558,67.315,126.555
0.56,-89.34,66.725
0.562,-27.33,-120.065
0.564,66.29,-99.01
0.566,-100.865,66.11
0.568,-120.665,-79.105
0.57,66.105,-107.815
0.572,-72.705,66.17
0.574,-98.855,-75.265
0.576,66.175,-98.84
0.578,-72.705,66.18
0.58,-96.285,-72.705
0.582,66.18,-100.13
0.584,-70.145,66.175
0.586,-97.555,-70.145
0.588,66.175,-94.99
0.59,-72.705,66.165
0.592,-103.975,-73.985
0.594,66.15,-101.395
0.596,-67.585,66.165
0.598,-98.825,-70.145
0.6,66.155,-100.135
0.602,-73.985,66.175
0.604,-95.005,-68.865
0.606,66.17,-98.825
0.608,-70.145,66.155
0.61,-103.96,-71.425
0.612,66.15,-98.83
0.614,-67.585,66.17
0.616,-100.11,-68.865
0.618,66.155,-105.24
0.62,-68.865,66.16
0.622,-103.945,-67.585
0.624,66.155,-103.945
0.626,-68.865,66.145
0.628,-103.965,-72.705
0.63,66.16,-101.385
0.632,-67.585,66.165
0.634,-98.815,-70.145
0.636,66.155,-103.955
0.638,-71.425,66.17
0.64,-98.83,-67.585
0.642,66.175,-97.555
0.644,-72.705,66.15
0.646,-102.68,-71.425
0.648,66.165,-98.835
0.65,-70.145,66.185
0.652,-98.835,-72.705
0.654,66.165,-103.975
0.656,-75.265,66.16
0.658,-98.835,-70.145
0.66,66.17,-97.565
0.662,-73.985,66.155
0.664,-105.275,-80.385
0.666,66.145,-101.425
0.668,-73.985,66.165
0.67,-102.71,-81.665
0.672,66.145,-106.56
0.674,-85.505,66.14
0.676,-104.01,-82.945
0.678,66.145,-107.865
0.68,-89.345,66.14
0.682,-110.445,-94.465
0.684,66.13,-109.155
0.686,-91.905,66.14
0.688,-109.17,-99.585
0.69,66.11,-115.595
0.692,-102.145,66.11
0.694,-110.47,-98.305
0.696,66.115,-114.31
0.698,-102.145,66.105
0.7,-119.45,-107.265
0.702,66.1,-115.605
0.704,-104.705,66.11
0.706,-115.61,-102.145
0.708,66.09,-120.725
0.71,-99.585,66.1
0.712,-114.305,-93.185
0.714,66.115,-111.715
0.716,-88.065,66.125
0.718,-111.715,-84.225
0.72,66.15,-100.135
0.722,-70.145,66.19
0.724,-92.43,-66.305
0.726,66.2,-92.425
0.728,-67.585,66.22
0.73,-82.165,-57.345
0.732,66.245,-80.85
0.734,-54.785,66.23
0.736,-83.415,-52.225
0.738,66.24,-78.275
0.74,-47.105,66.26
0.742,-75.705,-49.665
0.744,66.24,-80.835
0.746,-49.665,66.245
0.748,-76.985,-43.265
0.75,66.255,-74.425
0.752,-49.665,66.24
0.754,-83.395,-49.665
0.756,66.255,-78.265
0.758,-44.545,66.26
0.76,-75.695,-47.105
0.762,66.24,-82.115
0.764,-49.665,66.25
0.766,-76.995,-45.825
0.768,66.245,-76.985
0.77,-48.385,66.245
0.772,-79.555,-49.665
0.774,66.25,-74.43
0.776,-47.105,66.27
0.778,-76.985,-48.385
0.78,66.25,-80.84
0.782,-54.785,66.245
0.784,-75.715,-47.105
0.786,66.245,-79.545
0.788,-47.105,66.245
0.79,-83.4,-52.225
0.792,66.245,-80.83
0.794,-48.385,66.245
0.796,-82.12,-50.945
0.798,66.225,-85.955
0.8,-56.065,66.225
0.802,-84.685,-48.385
0.804,66.23,-82.12
0.806,-56.065,66.215
0.808,-88.55,-53.505
0.81,66.215,-84.685
0.812,-50.945,66.23
0.814,-83.395,-56.065
0.816,66.215,-87.265
0.818,-57.345,66.215
0.82,-80.855,-52.225
0.822,66.23,-84.685
0.824,-54.785,66.22
0.826,-89.825,-56.065
0.828,66.225,-83.425
0.83,-49.665,66.23
0.832,-84.695,-56.065
0.834,66.205,-91.095
0.836,-57.345,66.205
0.838,-88.535,-53.505
0.84,66.22,-87.25
0.842,-57.345,66.215
0.844,-87.27,-56.065
0.846,66.215,-83.41
0.848,-52.225,66.23
0.85,-84.68,-52.225
0.852,66.215,-88.54
0.854,-58.625,66.21
0.856,-85.975,-52.225
0.858,66.23,-87.24
0.86,-58.625,66.215
0.862,-89.82,-54.785
0.864,66.21,-85.965
0.866,-50.945,66.23
0.868,-85.965,-56.065
0.87,66.22,-85.98
0.872,-57.345,66.23
0.874,-84.685,-50.945
0.876,66.23,-84.68
0.878,-53.505,66.215
0.88,-87.27,-54.785
0.882,66.22,-83.4
0.884,-50.945,66.245
0.886,-74.445,-53.505
0.888,66.26,-74.455
0.89,-56.065,66.275
0.892,-69.325,-50.945
0.894,66.295,-66.755
0.896,-52.225,66.295
0.898,-64.205,-52.225
0.9,66.31,-60.34
0.902,-43.265,66.335
0.904,-53.95,-48.385
0.906,66.32,-61.64
0.908,-47.105,66.32
0.91,-61.605,-36.865
0.912,66.325,-61.585
0.914,-43.265,66.31
0.916,-69.295,-43.265
0.918,66.285,-66.725
0.92,-38.145,66.31
0.922,-56.48,-44.545
0.924,66.34,-57.79
0.926,-48.385,66.295
0.928,-68.025,-47.105
0.93,66.28,-71.855
0.932,-49.665,66.255
0.934,-80.855,-52.225
0.936,66.22,-83.4
0.938,-49.665,66.225
0.94,-84.685,-53.505
0.942,66.205,-93.66
0.944,-54.785,66.2
0.946,-87.25,-52.225
0.948,66.21,-89.8
0.95,-53.505,66.195
0.952,-94.94,-56.065
0.954,66.18,-93.66
0.956,-50.945,66.195
0.958,-92.365,-54.785
0.96,66.18,-97.505
0.962,-56.065,66.18
0.964,-94.935,-52.225
0.966,66.205,-93.66
0.968,-57.345,66.17
0.97,-102.64,-66.305
0.972,66.15,-110.36
0.974,-76.545,66.095
0.976,-124.505,-95.745
0.978,66.04,-141.145
0.98,-66.305,65.99
0.982,-133.245,6.735
0.984,86.635,-63.855
0.986,66.895,86.95
0.988,31.095,129.62
0.99,87.45,-150.405
0.992,-146.86,87.925
0.994,-81.31,82.26
0.996,67.41,134.355
0.998,-63.74,66.61
1,-80.91,-61.185
1.002,66.06,-128.24
1.004,-63.745,66.115
1.006,-105.215,-62.465
1.008,66.165,-98.805
1.01,-62.465,66.165
1.012,-98.815,-66.305
1.014,66.165,-102.66
1.016,-68.865,66.165
1.018,-102.645,-62.465
1.02,66.17,-100.09
1.022,-67.585,66.165
1.024,-103.95,-68.865
1.026,66.155,-101.385
1.028,-66.305,66.16
1.03,-105.22,-68.865
1.032,66.155,-106.52
1.034,-71.425,66.145
1.036,-102.67,-65.025
1.038,66.155,-106.505
1.04,-71.425,66.14
1.042,-110.37,-70.145
1.044,66.14,-103.945
1.046,-65.025,66.15
1.048,-102.66,-66.305
1.05,66.135,-109.08
1.052,-71.425,66.14
1.054,-105.225,-66.305
1.056,66.15,-103.935
1.058,-66.305,66.135
1.06,-106.515,-68.865
1.062,66.16,-100.115
1.064,-67.585,66.16
1.066,-101.385,-68.865
1.068,66.165,-105.24
1.07,-72.705,66.155
1.072,-98.84,-65.025
1.074,66.16,-101.39
1.076,-71.425,66.145
1.078,-107.81,-73.985
1.08,66.135,-105.23
1.082,-68.865,66.145
1.084,-103.965,-76.545
1.086,66.135,-107.82
1.088,-76.545,66.14
1.09,-105.255,-70.145
1.092,66.16,-101.415
1.094,-76.545,66.15
1.096,-107.83,-79.105
1.098,66.15,-102.715
1.1,-79.105,66.165
1.102,-101.43,-85.505
1.104,66.16,-102.745
1.106,-90.625,66.175
1.108,-101.47,-88.065
1.11,66.17,-98.92
1.112,-94.465,66.16
1.114,-105.335,-98.305
1.116,66.155,-102.77
1.118,-94.465,66.15
1.12,-105.345,-102.145
1.122,66.14,-106.655
1.124,-103.425,66.135
1.126,-105.37,-99.585
1.128,66.145,-104.085
1.13,-104.705,66.125
1.132,-109.225,-107.265
1.134,66.125,-106.65
1.136,-103.425,66.14
1.138,-106.64,-102.145
1.14,66.14,-107.925
1.142,-98.305,66.135
1.144,-105.325,-88.065
1.146,66.165,-100.175
1.148,-82.945,66.17
1.15,-95.03,-75.265
1.152,66.2,-86.035
1.154,-65.025,66.225
1.156,-83.45,-61.185
1.158,66.225,-84.725
1.16,-58.625,66.235
1.162,-80.845,-50.945
1.164,66.255,-77
1.166,-52.225,66.245
1.168,-78.29,-56.065
1.17,66.255,-75.715
1.172,-48.385,66.26
1.174,-75.72,-50.945
1.176,66.25,-78.29
1.178,-50.945,66.25
1.18,-79.55,-44.545
1.182,66.26,-77
1.184,-52.225,66.245
1.186,-80.85,-50.945
1.188,66.235,-78.28
1.19,-45.825,66.255
1.192,-76.99,-48.385
1.194,66.24,-82.125
1.196,-52.225,66.255
1.198,-78.275,-47.105
1.2,66.265,-78.27
1.202,-48.385,66.235
1.204,-83.41,-53.505
1.206,66.24,-80.845
1.208,-52.225,66.24
1.21,-82.12,-54.785
1.212,66.21,-88.545
1.214,-53.505,66.22
1.216,-84.69,-53.505
1.218,66.23,-84.695
1.22,-57.345,66.22
1.222,-91.105,-58.625
1.224,66.21,-88.53
1.226,-53.505,66.205
1.228,-91.11,-63.745
1.23,66.205,-92.41
1.232,-62.465,66.205
1.234,-88.55,-54.785
1.236,66.22,-89.83
1.238,-61.185,66.21
1.24,-92.405,-62.465
1.242,66.195,-88.56
1.244,-54.785,66.205
1.246,-88.545,-61.185
1.248,66.19,-96.24
1.25,-62.465,66.19
1.252,-91.12,-58.625
1.254,66.195,-91.115
1.256,-61.185,66.195
1.258,-96.23,-63.745
1.26,66.19,-92.385
1.262,-54.785,66.21
1.264,-88.55,-61.185
1.266,66.21,-93.69
1.268,-67.585,66.195
1.27,-87.27,-56.065
1.272,66.215,-85.995
1.274,-57.345,66.205
1.276,-92.395,-59.905
1.278,66.2,-89.825
1.28,-57.345,66.205
1.282,-89.815,-57.345
1.284,66.185,-97.515
1.286,-58.625,66.205
1.288,-91.105,-57.345
1.29,66.205,-91.105
1.292,-57.345,66.2
1.294,-93.67,-58.625
1.296,66.2,-87.255
1.298,-53.505,66.205
1.3,-87.265,-61.185
1.302,66.215,-87.275
1.304,-61.185,66.22
1.306,-78.305,-54.785
1.308,66.255,-77.02
1.31,-56.065,66.25
1.312,-77.03,-58.625
1.314,66.27,-71.885
1.316,-50.945,66.285
1.318,-70.605,-49.665
1.32,66.28,-69.33
1.322,-52.225,66.295
1.324,-64.19,-47.105
1.326,66.315,-65.48
1.328,-49.665,66.295
1.33,-69.32,-48.385
1.332,66.28,-66.73
1.334,-35.585,66.29
1.336,-69.285,-41.985
1.338,66.28,-69.305
1.34,-45.825,66.28
1.342,-69.29,-38.145
1.344,66.295,-64.165
1.346,-45.825,66.32
1.348,-65.48,-53.505
1.35,66.28,-78.29
1.352,-47.105,66.25
1.354,-87.23,-50.945
1.356,66.2,-96.215
1.358,-56.065,66.175
1.36,-96.21,-49.665
1.362,66.19,-94.925
1.364,-56.065,66.175
1.366,-98.785,-58.625
1.368,66.165,-97.5
1.37,-53.505,66.175
1.372,-97.49,-58.625
1.374,66.165,-102.635
1.376,-58.625,66.16
1.378,-94.945,-54.785
1.38,66.185,-98.78
1.382,-56.065,66.165
1.384,-105.19,-61.185
1.386,66.155,-101.34
1.388,-57.345,66.17
1.39,-102.635,-63.745
1.392,66.135,-116.76
1.394,-77.825,66.085
1.396,-128.325,-88.065
1.398,66.05,-133.495
1.4,-105.985,66.02
1.402,-152.745,-98.305
1.404,65.915,-160.295
1.406,-45.825,65.985
1.408,-125.505,9.295
1.41,86.655,-68.99
1.412,61.775,86.925
1.414,23.41,127.06
1.416,87.41,163.17
1.418,-159.66,87.85
1.42,-106.975,59.22
1.422,67.33,122.775
1.424,-71.42,66.625
1.426,-77.085,-65.025
1.428,66.06,-132.095
1.43,-66.305,66.085
1.432,-103.91,-56.065
1.434,66.17,-98.805
1.436,-65.025,66.16
1.438,-103.94,-63.745
1.44,66.155,-97.515
1.442,-62.465,66.17
1.444,-100.085,-66.305
1.446,66.155,-103.945
1.448,-67.585,66.155
1.45,-101.38,-61.185
1.452,66.17,-100.085
1.454,-66.305,66.15
1.456,-105.23,-68.865
1.458,66.15,-100.095
1.46,-65.025,66.155
1.462,-103.93,-67.585
1.464,66.155,-102.67
1.466,-68.865,66.15
1.468,-98.825,-63.745
1.47,66.175,-98.805
1.472,-67.585,66.165
1.474,-101.39,-66.305
1.476,66.16,-101.375
1.478,-62.465,66.165
1.48,-100.09,-66.305
1.482,66.155,-102.67
1.484,-66.305,66.16
1.486,-100.095,-63.745
1.488,66.175,-94.975
1.49,-65.025,66.175
1.492,-100.115,-68.865
1.494,66.17,-97.545
1.496,-66.305,66.185
1.498,-97.54,-70.145
1.5,66.165,-100.11
1.502,-66.305,66.175
1.504,-94.965,-65.025
1.506,66.185,-97.545
1.508,-67.585,66.165
1.51,-98.83,-67.585
1.512,66.17,-92.42
1.514,-68.865,66.185
1.516,-97.545,-68.865
1.518,66.165,-96.28
1.52,-72.705,66.175
1.522,-95,-72.705
1.524,66.18,-98.85
1.526,-79.105,66.18
1.528,-95.025,-76.545
1.53,66.185,-95.02
1.532,-79.105,66.185
1.534,-96.325,-86.785
1.536,66.17,-98.9
1.538,-82.945,66.195
1.54,-93.76,-90.625
1.542,66.185,-97.64
1.544,-97.025,66.17
1.546,-98.945,-95.745
1.548,66.185,-92.525
1.55,-95.745,66.175
1.552,-96.385,-99.585
1.554,66.17,-95.115
1.556,-98.305,66.185
1.558,-92.535,-95.745
1.56,66.19,-97.655
1.562,-97.025,66.165
1.564,-97.645,-88.065
1.566,66.175,-93.775
1.568,-80.385,66.195
1.57,-93.75,-77.825
1.572,66.185,-88.61
1.574,-68.865,66.225
1.576,-80.895,-63.745
1.578,66.245,-80.885
1.58,-59.905,66.235
1.582,-79.595,-57.345
1.584,66.265,-71.9
1.586,-49.665,66.26
1.588,-74.455,-58.625
1.59,66.275,-71.895
1.592,-52.225,66.28
1.594,-68.035,-50.945
1.596,66.28,-73.155
1.598,-49.665,66.265
1.6,-74.445,-49.665
1.602,66.27,-70.58
1.604,-48.385,66.27
1.606,-74.445,-53.505
1.608,66.25,-74.445
1.61,-45.825,66.275
1.612,-70.585,-48.385
1.614,66.285,-74.445
1.616,-54.785,66.255
1.618,-75.735,-54.785
1.62,66.265,-74.43
1.622,-53.505,66.275
1.624,-75.72,-54.785
1.626,66.255,-75.74
1.628,-57.345,66.265
1.63,-75.735,-54.785
1.632,66.255,-79.59
1.634,-57.345,66.25
1.636,-79.585,-53.505
1.638,66.265,-75.73
1.64,-54.785,66.25
1.642,-83.43,-59.905
1.644,66.22,-83.43
1.646,-56.065,66.24
1.648,-80.855,-58.625
1.65,66.245,-82.155
1.652,-63.745,66.225
1.654,-83.445,-61.185
1.656,66.245,-80.86
1.658,-58.625,66.24
1.66,-83.43,-59.905
1.662,66.215,-86
1.664,-59.905,66.225
1.666,-83.42,-58.625
1.668,66.225,-87.28
1.67,-65.025,66.21
1.672,-87.285,-59.905
1.674,66.22,-84.7
1.676,-58.625,66.225
1.678,-83.44,-63.745
1.68,66.225,-86.015
1.682,-61.185,66.225
1.684,-80.865,-58.625
1.686,66.22,-85.995
1.688,-61.185,66.21
1.69,-92.405,-59.905
1.692,66.2,-87.27
1.694,-59.905,66.215
1.696,-88.56,-62.465
1.698,66.21,-88.555
1.7,-59.905,66.22
1.702,-85.99,-61.185
1.704,66.215,-87.275
1.706,-62.465,66.18
1.708,-91.13,-58.625
1.71,66.2,-87.25
1.712,-58.625,66.215
1.714,-88.555,-62.465
1.716,66.205,-87.29
1.718,-62.465,66.23
1.72,-83.43,-58.625
1.722,66.225,-84.715
1.724,-63.745,66.22
1.726,-83.45,-61.185
1.728,66.24,-73.185
1.73,-58.625,66.27
1.732,-75.755,-61.185
1.734,66.255,-71.925
1.736,-61.185,66.28
1.738,-69.345,-57.345
1.74,66.28,-69.35
1.742,-58.625,66.29
1.744,-66.785,-52.225
1.746,66.31,-57.81
1.748,-56.065,66.315
1.75,-60.365,-56.065
1.752,66.305,-64.22
1.754,-53.505,66.315
1.756,-59.07,-45.825
1.758,66.305,-66.74
1.76,-47.105,66.3
1.762,-64.19,-48.385
1.764,66.29,-66.745
1.766,-52.225,66.28
1.768,-64.2,-56.065
1.77,66.31,-61.66
1.772,-56.065,66.295
1.774,-70.61,-57.345
1.776,66.26,-79.58
1.778,-61.185,66.235
1.78,-84.725,-59.905
1.782,66.215,-83.43
1.784,-62.465,66.225
1.786,-87.285,-63.745
1.788,66.2,-88.575
1.79,-58.625,66.22
1.792,-84.705,-58.625
1.794,66.215,-91.125
1.796,-65.025,66.195
1.798,-94.985,-65.025
1.8,66.19,-92.405
1.802,-66.305,66.195
1.804,-96.25,-66.305
1.806,66.185,-94.99
1.808,-61.185,66.195
1.81,-93.685,-63.745
1.812,66.2,-93.69
1.814,-63.745,66.18
1.816,-92.425,-65.025
1.818,66.2,-88.565
1.82,-65.025,66.205
1.822,-93.705,-71.425
1.824,66.175,-100.145
1.826,-81.665,66.13
1.828,-112.99,-97.025
1.83,66.075,-130.95
1.832,-88.065,65.995
1.834,-141.04,-27.905
1.836,66.085,-89.62
1.838,10.575,86.82
1.84,-13.97,56.655
1.842,87.225,121.95
1.844,112.98,87.745
1.846,-117.365,40.02
1.848,67.34,138.07
1.85,-97.02,66.705
1.852,-50.33,-90.625
1.854,66.14,-127.04
1.856,-77.825,66.08
1.858,-114.22,-75.265
1.86,66.15,-101.415
1.862,-72.705,66.17
1.864,-98.86,-79.105
1.866,66.16,-102.705
1.868,-77.825,66.135
1.87,-107.815,-68.865
1.872,66.155,-100.11
1.874,-72.705,66.155
1.876,-102.705,-79.105
1.878,66.145,-102.7
1.88,-73.985,66.175
1.882,-98.835,-72.705
1.884,66.165,-100.125
1.886,-77.825,66.165
1.888,-100.13,-73.985
1.89,66.175,-98.845
1.892,-72.705,66.17
1.894,-101.41,-76.545
1.896,66.135,-103.975
1.898,-72.705,66.16
1.9,-100.115,-73.985
1.902,66.16,-102.695
1.904,-70.145,66.135
1.906,-105.245,-72.705
1.908,66.155,-102.66
1.91,-68.865,66.155
1.912,-103.945,-72.705
1.914,66.145,-102.69
1.916,-75.265,66.14
1.918,-102.68,-73.985
1.92,66.15,-103.975
1.922,-76.545,66.14
1.924,-105.27,-77.825
1.926,66.155,-100.135
1.928,-76.545,66.165
1.93,-100.12,-73.985
1.932,66.16,-100.145
1.934,-73.985,66.165
1.936,-102.685,-77.825
1.938,66.155,-106.55
1.94,-80.385,66.125
1.942,-105.265,-75.265
1.944,66.155,-100.13
1.946,-75.265,66.17
1.948,-105.26,-77.825
1.95,66.155,-102.725
1.952,-79.105,66.16
1.954,-100.14,-79.105
1.956,66.165,-102.735
1.958,-86.785,66.14
1.96,-105.31,-90.625
1.962,66.16,-100.18
1.964,-89.345,66.16
1.966,-102.765,-97.025
1.968,66.135,-107.92
1.97,-98.305,66.135
1.972,-106.62,-99.585
1.974,66.135,-114.32
1.976,-103.425,66.115
1.978,-114.325,-103.425
1.98,66.125,-113.055
1.982,-105.985,66.09
1.984,-115.62,-105.985
1.986,66.1,-111.785
1.988,-104.705,66.125
1.99,-107.915,-98.305
1.992,66.13,-113.045
1.994,-100.865,66.11
1.996,-113.035,-95.745
1.998,66.13,-106.61
2,-95.745,66.15
2.002,-107.895,-94.465
2.004,66.14,-102.76
2.006,-88.065,66.18
2.008,-93.76,-77.825
2.01,66.195,-92.465
2.012,-76.545,66.195
2.014,-87.325,-70.145
2.016,66.23,-79.62
2.018,-62.465,66.255
2.02,-77.045,-63.745
2.022,66.24,-78.335
2.024,-62.465,66.25
2.026,-77.03,-59.905
2.028,66.25,-79.605
2.03,-65.025,66.24
2.032,-79.615,-57.345
2.034,66.255,-77.03
2.036,-59.905,66.265
2.038,-78.32,-63.745
2.04,66.24,-78.325
2.042,-57.345,66.245
2.044,-74.455,-56.065
2.046,66.26,-77.04
2.048,-63.745,66.26
2.05,-71.935,-62.465
2.052,66.28,-73.2
2.054,-59.905,66.265
2.056,-77.045,-65.025
2.058,66.235,-77.05
2.06,-59.905,66.26
2.062,-75.75,-63.745
2.064,66.245,-82.18
2.066,-70.145,66.225
2.068,-82.2,-70.145
2.07,66.245,-80.9
2.072,-68.865,66.225
2.074,-83.455,-67.585
2.076,66.22,-82.175
2.078,-67.585,66.235
2.08,-80.9,-67.585
2.082,66.245,-84.745
2.084,-70.145,66.225
2.086,-87.31,-67.585
2.088,66.225,-82.175
2.09,-65.025,66.23
2.092,-79.625,-70.145
2.094,66.225,-83.49
2.096,-70.145,66.23
2.098,-83.46,-68.865
